,MS SubClass,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Mo Sold,Sale Type,has_remod,Yr Sold,Lot Frontage,Lot Area,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,age_since_remodel,age_since_built,SalePrice
47,70,RL,Pave,missing,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Stucco,Wd Shng,None,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,RFn,1.0,TA,TA,P,missing,MnPrv,missing,2,WD ,1,2008,60.0,7200,0.0,0.0,0.0,776.0,776.0,851,651,0,1502,270.0,0,0,112,0,0,0,0,8,77,149000
48,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,RFn,1.0,TA,TA,Y,missing,MnPrv,missing,2,WD ,0,2010,80.0,9920,110.0,354.0,290.0,412.0,1056.0,1063,0,0,1063,280.0,0,0,164,0,0,0,0,56,56,128000
49,160,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,2,1,Gd,6,Typ,0,missing,BuiltIn,RFn,2.0,TA,TA,Y,missing,missing,missing,10,WD ,1,2008,36.0,2448,106.0,0.0,0.0,764.0,764.0,764,862,0,1626,474.0,0,27,0,0,0,0,0,4,5,155000
50,160,FV,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,2,1,Gd,4,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2006,,2998,513.0,353.0,0.0,403.0,756.0,768,756,0,1524,440.0,0,32,0,0,0,0,0,6,6,166000
51,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,Gable,CompShg,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,Unf,2.0,TA,TA,Y,missing,MnPrv,missing,12,WD ,1,2009,65.0,7804,0.0,622.0,0.0,500.0,1122.0,1328,653,0,1981,576.0,431,44,0,0,0,0,0,59,81,135000
52,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,1.0,0.0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,Fa,MnPrv,TenC,7,WD ,0,2006,80.0,16692,184.0,790.0,469.0,133.0,1392.0,1392,1392,0,2784,564.0,0,112,0,0,440,519,2000,28,28,250000
53,160,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,5,Typ,0,missing,missing,missing,0.0,missing,missing,Y,missing,missing,missing,3,WD ,0,2010,21.0,1476,0.0,176.0,0.0,370.0,546.0,546,546,0,1092,0.0,200,26,0,0,0,0,0,40,40,76000
54,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2006,75.0,10170,522.0,0.0,0.0,216.0,216.0,1575,0,0,1575,400.0,0,0,0,0,0,0,0,55,55,155000
55,60,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,1,4,1,TA,7,Typ,0,missing,Attchd,Fin,1.0,TA,TA,Y,missing,MnPrv,missing,3,WD ,0,2010,80.0,9364,143.0,371.0,0.0,292.0,663.0,663,689,0,1352,299.0,379,36,0,0,0,0,0,41,41,158000
56,160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,2,1,Gd,4,Typ,0,missing,Detchd,RFn,2.0,TA,TA,Y,missing,missing,missing,2,WD ,1,2010,24.0,2544,0.0,368.0,42.0,190.0,600.0,600,600,0,1200,480.0,0,172,0,0,0,0,0,5,6,149500
57,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,0.0,0.0,1,0,2,1,TA,5,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,3,WD ,1,2006,82.0,9888,0.0,486.0,0.0,450.0,936.0,936,0,0,936,240.0,0,0,160,0,0,0,0,31,52,121000
58,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,FuseF,0.0,1.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,Fin,1.0,TA,TA,Y,missing,MnPrv,missing,6,WD ,0,2007,68.0,7942,0.0,85.0,955.0,0.0,1040.0,1040,0,0,1040,293.0,0,0,0,0,0,0,0,54,54,136000
59,60,RL,Pave,missing,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,11,WD ,0,2008,,15038,0.0,138.0,0.0,778.0,916.0,916,720,0,1636,386.0,168,84,0,0,0,0,0,12,12,173000
60,60,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2010,92.0,11764,348.0,524.0,0.0,628.0,1152.0,1164,1106,0,2270,671.0,132,57,0,0,0,0,0,3,11,290000
61,60,FV,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,8,New,0,2007,75.0,9000,0.0,64.0,0.0,1120.0,1184.0,1184,1426,0,2610,550.0,208,364,0,0,0,0,0,0,0,303477
62,20,RL,Pave,missing,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2010,,20062,0.0,1092.0,0.0,328.0,1420.0,1483,0,0,1483,690.0,496,0,0,0,0,0,0,9,33,270000
63,50,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,N,FuseA,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,Unf,1.0,Fa,Fa,N,missing,missing,missing,6,WD ,1,2008,81.0,7308,0.0,360.0,0.0,576.0,936.0,960,780,0,1740,225.0,0,0,236,0,0,0,0,58,88,122250
64,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,FuseA,0.0,1.0,1,0,3,1,Gd,6,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,GdWo,missing,7,WD ,0,2009,70.0,8750,0.0,172.0,483.0,727.0,1382.0,1382,0,0,1382,350.0,280,0,0,0,0,0,0,54,54,153000
65,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,0,missing,missing,missing,0.0,missing,missing,Y,missing,missing,missing,12,New,0,2007,70.0,8402,0.0,206.0,0.0,914.0,1120.0,1120,0,0,1120,0.0,0,30,0,0,0,0,0,0,0,147000
66,70,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,6,WD ,1,2007,63.0,4000,0.0,246.0,0.0,285.0,531.0,567,531,0,1098,216.0,0,0,0,0,0,0,0,12,77,148500
67,160,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2006,32.0,3363,117.0,0.0,0.0,976.0,976.0,976,732,0,1708,380.0,0,40,0,0,0,0,0,2,2,130000
68,20,RL,Pave,missing,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2007,94.0,13615,510.0,0.0,0.0,1802.0,1802.0,1802,0,0,1802,843.0,158,105,0,0,0,0,0,1,1,372000
69,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2006,43.0,3013,145.0,16.0,0.0,1346.0,1362.0,1506,0,0,1506,440.0,142,20,0,0,0,0,0,1,1,213490
70,20,RL,Pave,missing,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,1,Con,1,2010,44.0,17485,96.0,1346.0,0.0,162.0,1508.0,1508,0,0,1508,572.0,0,0,0,0,0,0,0,0,1,308030
71,20,RL,Pave,missing,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,3,0,3,1,Gd,7,Typ,0,missing,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,9,WD ,1,2008,,23730,668.0,700.0,0.0,1140.0,1840.0,2032,0,0,2032,786.0,0,46,192,0,0,0,0,11,12,300000
72,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,0.0,1.0,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2006,79.0,8910,0.0,655.0,0.0,0.0,655.0,1194,0,0,1194,539.0,0,0,192,0,0,0,0,47,47,159500
73,160,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2006,24.0,2522,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,380.0,0,40,0,0,0,0,0,2,2,137500
74,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,0,missing,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2006,73.0,8688,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,1616,834.0,208,59,0,0,0,0,0,1,1,232000
75,30,RM,Grvl,missing,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,Gable,CompShg,Stucco,Wd Shng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,1,1,TA,4,Typ,0,missing,Detchd,Unf,2.0,TA,TA,N,missing,missing,missing,7,WD ,1,2008,,6291,0.0,0.0,0.0,768.0,768.0,768,0,0,768,440.0,0,0,84,0,0,0,0,58,78,93850
76,30,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,FuseF,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,Unf,1.0,Fa,Fa,N,missing,missing,missing,4,WD ,1,2006,,17529,65.0,0.0,0.0,872.0,872.0,872,0,0,872,322.0,0,0,116,0,0,0,0,56,82,105000
77,30,RM,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,0.0,0.0,1,0,1,1,Fa,4,Typ,0,missing,Detchd,Unf,1.0,Fa,TA,Y,missing,missing,missing,5,WD ,1,2008,60.0,6324,0.0,0.0,0.0,520.0,520.0,520,0,0,520,240.0,49,0,87,0,0,0,0,58,81,68500
78,90,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,0.0,0.0,2,0,5,2,TA,12,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,1,WD ,0,2010,80.0,11600,361.0,443.0,0.0,662.0,1105.0,1105,1169,0,2274,480.0,0,0,0,0,0,0,0,50,50,154300
79,50,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,TA,6,Typ,0,missing,missing,missing,0.0,missing,missing,N,missing,missing,missing,9,WD ,1,2007,50.0,7288,0.0,0.0,0.0,936.0,936.0,936,665,0,1601,0.0,0,0,0,176,0,0,0,4,82,129850
80,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Detchd,Unf,2.0,Fa,Fa,Y,missing,missing,missing,6,WD ,1,2007,35.0,4571,0.0,168.0,0.0,448.0,616.0,616,616,0,1232,480.0,280,0,143,0,0,0,0,57,97,114000
81,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,7,New,1,2009,63.0,17423,748.0,1904.0,0.0,312.0,2216.0,2234,0,0,2234,1166.0,0,60,0,0,0,0,0,0,1,501837
82,50,RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2008,100.0,12665,0.0,0.0,0.0,876.0,876.0,876,540,0,1416,720.0,418,0,194,0,0,0,0,58,93,153900
83,20,RL,Pave,missing,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,3,1,TA,5,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,GdWo,missing,7,WD ,1,2009,60.0,9000,0.0,240.0,0.0,624.0,864.0,864,0,0,864,576.0,200,0,0,0,0,0,0,3,38,130000
84,120,RM,Pave,missing,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,TA,4,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2008,32.0,4500,197.0,864.0,0.0,325.0,1189.0,1189,0,0,1189,392.0,0,122,0,0,0,0,0,11,11,160500
85,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,6,New,0,2006,48.0,6373,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,575.0,228,75,0,0,0,0,0,0,0,310090
86,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,5,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,8,WD ,0,2009,67.0,10083,,833.0,0.0,343.0,1176.0,1200,0,0,1200,555.0,0,41,0,0,0,0,0,6,6,184900
87,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,2,1,TA,4,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2007,70.0,13300,0.0,377.0,0.0,551.0,928.0,928,0,0,928,252.0,261,0,156,0,0,0,0,7,51,132000
88,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,0.0,1.0,2,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,2.0,TA,TA,Y,missing,missing,Shed,8,WD ,0,2009,80.0,9600,128.0,553.0,147.0,588.0,1288.0,1336,0,0,1336,502.0,312,11,0,0,0,0,650,40,40,163000
89,160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,2,1,Gd,4,Typ,0,missing,Detchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,ConLD,0,2010,30.0,3215,120.0,280.0,0.0,320.0,600.0,600,600,0,1200,480.0,0,172,0,0,0,0,0,6,6,155000
90,80,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,0.0,1.0,2,0,4,1,TA,7,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,5,WD ,0,2008,,11104,0.0,828.0,0.0,599.0,1427.0,1427,0,0,1427,516.0,0,0,0,0,216,0,0,39,39,183000
91,60,RL,Pave,missing,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2007,,15295,254.0,762.0,0.0,98.0,860.0,1212,780,0,1992,608.0,225,32,0,0,0,0,0,5,11,211000
92,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2009,70.0,9109,0.0,36.0,596.0,122.0,754.0,754,786,0,1540,495.0,140,32,0,0,0,0,0,15,15,184000
93,90,RL,Pave,missing,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,missing,missing,missing,missing,missing,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,2,TA,8,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,GdPrv,missing,6,WD ,0,2009,64.0,7018,0.0,0.0,0.0,0.0,0.0,1535,0,0,1535,400.0,0,0,0,0,0,0,0,30,30,118858
94,80,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2010,,14112,86.0,1014.0,0.0,138.0,1152.0,1152,0,0,1152,484.0,227,0,0,0,0,0,0,46,46,180500
95,120,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,5,Typ,0,missing,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,2,New,1,2007,80.0,3523,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,484.0,0,60,0,0,0,0,0,0,1,166000
